root_id,cell_type,x,y,z,PC1,PC2,x_axis,y_axis
720575940632205327,R1-6,848588,188612,154400,124305.48632012756,-712289.6635839486,49.554863796259276,170.60462862847683
720575940644753608,R1-6,811240,246088,91120,189719.52482896965,-647423.8786515908,187.07328962528365,381.23323524403065
720575940613614250,R8,848432,312444,91120,253547.14708528257,-680149.2010866377,321.256629122222,274.96936943670914
720575940624380455,R1-6,834496,230640,102280,171963.07824348388,-669675.6068225122,149.7443211283594,308.97864826390384
720575940631391995,R1-6,827878,392980,92100,334633.1249805116,-675662.1735983691,491.7218119965632,289.5393981303455
720575940618311142,R1-6,816396,268016,82960,212014.2190709893,-647473.5883676908,233.9429115962239,381.0718205899365
720575940628296872,R8,823240,240356,134520,179097.16976815264,-686308.726042911,164.74215735062566,254.96849901933166
720575940634340066,R1-6,822768,235528,92840,178407.00515582552,-655384.6188959613,163.2912401895136,355.3835576821441
720575940625141995,R7,822236,304864,125800,244102.02737698815,-686426.3394283658,301.4003716022743,254.58659130753057
720575940624651191,R1-6,817692,345440,82400,288923.41449571826,-656471.3473364458,395.62734092794756,351.8547929038032
720575940615052946,R8,785212,368216,130320,308698.90579449927,-671343.2441747154,437.20090060101893,303.5635880406924
720575940612445107,R8,814684,268444,129960,207935.2904351836,-680258.7779411373,225.36787391544976,274.61355750589473
720575940633115217,R1-6,831128,377776,86680,319873.4073511738,-672301.5209108941,460.69279773087044,300.4519245665833
720575940611340334,R1-6,834844,207604,101920,149090.3198973349,-667120.1044019093,101.65944831157228,317.2767350690751
720575940606095532,R7,850284,281852,90880,223070.03863277685,-677877.435820375,257.185306303,282.34612057121717
720575940609013769,R8,793692,175920,157800,114466.05825630513,-675816.0844063121,28.869660906486843,289.0396274260534
720575940628401173,R1-6,824668,382172,77400,325514.95111950644,-661673.4080316824,472.55288519759637,334.96294773597214
720575940621716833,R1-6,825948,382408,77400,325677.06175059016,-662574.4586292704,472.8936866418272,332.0371058293646
720575940640082766,R1-6,838952,338012,98860,278729.58107641136,-682064.3143250706,374.1970798258617,268.7507191368204
720575940640400547,R1-6,855352,297272,97560,237450.6921388722,-687857.623088818,287.4174227971308,249.93900578325093
720575940637504142,R1-6,840896,282684,75080,225974.2560811333,-660151.6384590876,263.2907757231334,339.90435413381095
720575940619721782,R1-6,842824,244380,104600,184916.98310797405,-678554.2075830913,176.97701682964737,280.1485445528842
720575940628587752,R1-6,818444,215224,91120,158646.04170039215,-648954.3305697627,121.74822206674857,376.2636360115106
720575940642224859,R1-6,850056,297544,97600,238016.49020249193,-684295.6996315832,288.6068870286593,261.5050875850975
720575940610814788,R1-6,804574,342404,86820,286215.9341641313,-650357.9299782846,389.935467415008,371.70594526635614
720575940633723812,R1-6,814968,279676,71640,224788.36795494772,-639612.8666115621,260.79771044173623,406.596723621828
720575940631392220,R1-6,791936,324256,87440,268838.18629599747,-640168.9850606038,353.40262850526204,404.7909264028934
720575940625661966,R1-6,815492,335004,74280,279473.6079459655,-647961.1980537066,375.76123036920035,379.48848125557333
720575940644725152,R1-6,836656,289664,71320,233517.33526311375,-655307.9268581804,279.14841727311085,355.6325878460917
720575940631242235,R1-6,839300,200796,125560,139759.80437549285,-686473.0019876803,82.0441205319924,254.43507121323464
720575940616715314,R1-6,850216,326292,94880,266837.41768306296,-685604.6662623568,349.1964587537693,257.25468318725336
720575940607976114,R1-6,805772,183060,124040,124182.11319471187,-660503.6544000688,49.29549931757052,338.76130734523576
720575940626598346,R1-6,810828,205944,91120,149856.17300749288,-642726.8326822408,103.26948365759286,396.4852243900046
720575940613764323,R1-6,866572,317408,137160,252946.6037225466,-726312.8485510515,319.99412064899326,125.06931424026496
720575940613987555,R1-6,877332,286236,158120,219314.17929277354,-745362.3139011356,249.28944975834287,63.21293883921814
720575940635651263,R8,857852,284630,120720,222481.16582973755,-704885.29610925,255.94733257849828,194.6476831554761
720575940627838360,R1-6,798876,357972,87880,301902.55331753637,-648939.4431810441,422.9130853962629,376.311977520755
720575940606723430,R7,807516,279824,98440,222733.2434627653,-653869.5500643308,256.4772695778168,360.3032058027329
720575940624312772,R1-6,838016,229126,113820,169130.05939408895,-680241.2226726577,143.7885308822017,274.6705620074587
720575940622258870,R7,791508,345148,118400,286589.6756716709,-664510.6106003927,390.7211755742262,325.7501397146602
